<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.09.04	11:00:00	146.404	146.452	146.303	146.431	4105	0	50
2023.09.04	12:00:00	146.431	146.463	146.365	146.392	3916	0	50
2023.09.04	13:00:00	146.391	146.398	146.313	146.330	3167	0	50
2023.09.04	14:00:00	146.329	146.396	146.326	146.391	2673	0	50
2023.09.04	15:00:00	146.391	146.448	146.372	146.448	2693	0	50
2023.09.04	16:00:00	146.449	146.469	146.389	146.425	2956	0	50
2023.09.04	17:00:00	146.427	146.464	146.402	146.451	3492	0	50
2023.09.04	18:00:00	146.450	146.492	146.423	146.458	1880	0	50
2023.09.04	19:00:00	146.458	146.495	146.455	146.487	796	0	50
2023.09.04	20:00:00	146.487	146.494	146.472	146.494	707	0	50
2023.09.04	21:00:00	146.494	146.495	146.480	146.490	331	0	50
2023.09.04	22:00:00	146.489	146.495	146.479	146.486	1145	0	50
2023.09.04	23:00:00	146.481	146.497	146.476	146.485	623	0	50
2023.09.05	00:00:00	146.455	146.470	146.315	146.452	295	0	50
2023.09.05	01:00:00	146.452	146.525	146.452	146.520	1219	0	50
2023.09.05	02:00:00	146.520	146.555	146.481	146.542	1129	0	50
2023.09.05	03:00:00	146.540	146.621	146.492	146.517	3856	0	50
2023.09.05	04:00:00	146.514	146.647	146.485	146.625	3961	0	50
2023.09.05	05:00:00	146.624	146.725	146.611	146.720	2592	0	50
2023.09.05	06:00:00	146.723	146.777	146.708	146.741	1802	0	50
2023.09.05	07:00:00	146.741	146.749	146.642	146.668	1939	0	50
2023.09.05	08:00:00	146.667	146.878	146.657	146.849	2819	0	50
2023.09.05	09:00:00	146.848	147.059	146.815	146.961	5575	0	50
2023.09.05	10:00:00	146.961	147.086	146.835	146.913	7292	0	50
2023.09.05	11:00:00	146.915	147.037	146.838	147.008	6243	0	50
2023.09.05	12:00:00	147.009	147.186	146.955	147.181	5063	0	50
2023.09.05	13:00:00	147.182	147.275	147.154	147.227	4826	0	50
2023.09.05	14:00:00	147.227	147.346	147.198	147.345	4854	0	50
2023.09.05	15:00:00	147.346	147.502	147.088	147.199	7765	0	50
2023.09.05	16:00:00	147.198	147.604	147.135	147.529	10033	0	50
2023.09.05	17:00:00	147.520	147.699	147.459	147.697	9010	0	50
2023.09.05	18:00:00	147.696	147.733	147.585	147.630	5852	0	50
2023.09.05	19:00:00	147.632	147.658	147.559	147.634	4099	0	50
2023.09.05	20:00:00	147.633	147.802	147.583	147.779	3146	0	50
2023.09.05	21:00:00	147.778	147.784	147.702	147.761	2995	0	50
2023.09.05	22:00:00	147.761	147.771	147.677	147.726	3023	0	50
2023.09.05	23:00:00	147.726	147.736	147.681	147.721	1746	0	50
2023.09.06	00:00:00	147.719	147.720	147.563	147.678	425	0	50
2023.09.06	01:00:00	147.677	147.698	147.608	147.626	861	0	50
2023.09.06	02:00:00	147.627	147.630	147.362	147.460	2702	0	50
