<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.11.15	05:45:00	164.938	164.970	164.858	164.958	1169	0	0
2024.11.15	06:00:00	164.960	164.997	164.915	164.971	1266	0	0
2024.11.15	06:15:00	164.971	164.989	164.864	164.909	1256	0	0
2024.11.15	06:30:00	164.909	164.909	164.797	164.820	992	0	0
2024.11.15	06:45:00	164.820	164.839	164.771	164.839	837	0	0
2024.11.15	07:00:00	164.839	164.872	164.811	164.841	1229	0	0
2024.11.15	07:15:00	164.841	164.866	164.805	164.834	1077	0	0
2024.11.15	07:30:00	164.834	164.905	164.800	164.879	1074	0	0
2024.11.15	07:45:00	164.879	164.907	164.844	164.906	1171	0	0
2024.11.15	08:00:00	164.906	164.964	164.869	164.931	1445	0	0
2024.11.15	08:15:00	164.931	164.931	164.667	164.690	1714	0	0
2024.11.15	08:30:00	164.690	164.777	164.631	164.750	1907	0	0
2024.11.15	08:45:00	164.752	164.848	164.709	164.750	2024	0	0
2024.11.15	09:00:00	164.750	164.845	164.687	164.705	2118	0	0
2024.11.15	09:15:00	164.705	164.709	164.486	164.532	1973	0	0
2024.11.15	09:30:00	164.532	164.616	164.519	164.557	1990	0	0
2024.11.15	09:45:00	164.557	164.622	164.442	164.449	1702	0	0
2024.11.15	10:00:00	164.449	164.449	164.320	164.360	2184	0	0
2024.11.15	10:15:00	164.360	164.462	164.321	164.354	2163	0	0
2024.11.15	10:30:00	164.354	164.393	164.268	164.304	2478	0	0
2024.11.15	10:45:00	164.304	164.390	164.261	164.378	2021	0	0
2024.11.15	11:00:00	164.381	164.605	164.376	164.579	2101	0	0
2024.11.15	11:15:00	164.579	164.618	164.506	164.510	1675	0	0
2024.11.15	11:30:00	164.510	164.532	164.144	164.223	2237	0	0
2024.11.15	11:45:00	164.223	164.230	164.045	164.102	2543	0	0
2024.11.15	12:00:00	164.102	164.176	164.054	164.077	1814	0	0
2024.11.15	12:15:00	164.078	164.161	164.045	164.110	1690	0	0
2024.11.15	12:30:00	164.110	164.184	164.030	164.167	2467	0	0
2024.11.15	12:45:00	164.167	164.242	164.130	164.230	1532	0	0
2024.11.15	13:00:00	164.229	164.282	164.132	164.249	1640	0	0
