<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.08	17:45:00	206.206	206.225	206.037	206.123	2042	0	0
2024.07.08	18:00:00	206.123	206.195	206.055	206.149	1751	0	0
2024.07.08	18:15:00	206.149	206.186	206.120	206.174	1350	0	0
2024.07.08	18:30:00	206.175	206.228	206.117	206.145	1059	0	0
2024.07.08	18:45:00	206.145	206.251	206.141	206.209	1019	0	0
2024.07.08	19:00:00	206.207	206.207	206.099	206.102	1017	0	0
2024.07.08	19:15:00	206.102	206.185	206.087	206.172	735	0	0
2024.07.08	19:30:00	206.172	206.178	206.132	206.134	544	0	0
2024.07.08	19:45:00	206.134	206.140	206.077	206.077	411	0	0
2024.07.08	20:00:00	206.077	206.089	206.015	206.040	502	0	0
2024.07.08	20:15:00	206.040	206.061	205.992	206.022	498	0	0
2024.07.08	20:30:00	206.022	206.027	205.952	205.959	445	0	0
2024.07.08	20:45:00	205.959	206.005	205.927	205.999	645	0	0
2024.07.08	21:00:00	206.000	206.004	205.942	205.959	669	0	0
2024.07.08	21:15:00	205.959	205.984	205.949	205.982	350	0	2
2024.07.08	21:30:00	205.982	205.982	205.900	205.918	619	0	0
2024.07.08	21:45:00	205.918	206.030	205.895	206.003	656	0	0
2024.07.08	22:00:00	206.003	206.003	205.921	205.955	568	0	0
2024.07.08	22:15:00	205.955	205.962	205.923	205.934	369	0	0
2024.07.08	22:30:00	205.934	205.971	205.895	205.922	392	0	0
2024.07.08	22:45:00	205.924	205.976	205.914	205.958	776	0	0
2024.07.08	23:00:00	205.961	205.993	205.936	205.978	251	0	0
2024.07.08	23:15:00	205.978	206.009	205.957	205.971	229	0	0
2024.07.08	23:30:00	205.971	205.985	205.952	205.962	227	0	4
2024.07.08	23:45:00	205.962	205.968	205.940	205.961	239	0	2
2024.07.09	00:00:00	205.923	205.923	205.789	205.881	160	0	96
2024.07.09	00:15:00	205.881	205.916	205.830	205.905	207	0	112
2024.07.09	00:30:00	205.905	205.957	205.869	205.875	189	0	62
2024.07.09	00:45:00	205.875	205.935	205.846	205.896	562	0	69
2024.07.09	01:00:00	205.895	205.974	205.895	205.960	209	0	7
2024.07.09	01:15:00	205.960	205.973	205.942	205.950	158	0	7
2024.07.09	01:30:00	205.950	205.958	205.928	205.951	128	0	3
2024.07.09	01:45:00	205.951	205.969	205.949	205.962	114	0	0
2024.07.09	02:00:00	205.962	205.968	205.909	205.935	236	0	0
2024.07.09	02:15:00	205.935	205.966	205.917	205.966	172	0	3
2024.07.09	02:30:00	205.966	206.005	205.966	206.002	191	0	0
2024.07.09	02:45:00	206.004	206.163	206.003	206.142	643	0	0
2024.07.09	03:00:00	206.142	206.148	206.029	206.108	888	0	0
2024.07.09	03:15:00	206.108	206.111	205.991	206.069	877	0	0
