<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.04.16	12:00:00	1.06162	1.06350	1.06162	1.06293	5043	0	0
2024.04.16	13:00:00	1.06293	1.06325	1.06231	1.06262	4834	0	0
2024.04.16	14:00:00	1.06262	1.06473	1.06258	1.06426	4171	0	0
2024.04.16	15:00:00	1.06426	1.06537	1.06362	1.06390	5562	0	0
2024.04.16	16:00:00	1.06390	1.06439	1.06276	1.06295	9384	0	0
2024.04.16	17:00:00	1.06296	1.06449	1.06275	1.06318	7502	0	0
2024.04.16	18:00:00	1.06318	1.06395	1.06218	1.06280	5965	0	0
2024.04.16	19:00:00	1.06280	1.06283	1.06188	1.06251	6421	0	0
2024.04.16	20:00:00	1.06251	1.06257	1.06012	1.06210	8621	0	0
2024.04.16	21:00:00	1.06210	1.06350	1.06161	1.06311	8557	0	0
2024.04.16	22:00:00	1.06311	1.06319	1.06177	1.06221	4780	0	0
2024.04.16	23:00:00	1.06220	1.06229	1.06167	1.06187	1529	0	0
2024.04.17	00:00:00	1.06185	1.06197	1.06107	1.06159	1311	0	1
2024.04.17	01:00:00	1.06159	1.06199	1.06128	1.06196	1026	0	0
2024.04.17	02:00:00	1.06196	1.06254	1.06192	1.06211	1604	0	0
2024.04.17	03:00:00	1.06211	1.06241	1.06172	1.06224	2984	0	0
2024.04.17	04:00:00	1.06224	1.06299	1.06203	1.06283	3835	0	0
2024.04.17	05:00:00	1.06283	1.06357	1.06272	1.06342	2834	0	0
2024.04.17	06:00:00	1.06342	1.06347	1.06271	1.06272	2566	0	0
2024.04.17	07:00:00	1.06272	1.06313	1.06244	1.06250	1417	0	0
2024.04.17	08:00:00	1.06250	1.06250	1.06098	1.06118	2756	0	0
2024.04.17	09:00:00	1.06118	1.06377	1.06063	1.06347	6532	0	0
2024.04.17	10:00:00	1.06347	1.06347	1.06243	1.06254	6460	0	0
2024.04.17	11:00:00	1.06254	1.06491	1.06241	1.06408	5378	0	0
2024.04.17	12:00:00	1.06408	1.06488	1.06353	1.06411	4914	0	0
2024.04.17	13:00:00	1.06411	1.06469	1.06382	1.06393	3374	0	0
2024.04.17	14:00:00	1.06393	1.06493	1.06323	1.06357	4031	0	0
2024.04.17	15:00:00	1.06357	1.06429	1.06314	1.06348	5327	0	0
2024.04.17	16:00:00	1.06348	1.06529	1.06344	1.06441	6229	0	0
2024.04.17	17:00:00	1.06441	1.06446	1.06301	1.06356	6414	0	0
2024.04.17	18:00:00	1.06356	1.06463	1.06356	1.06431	5965	0	0
2024.04.17	19:00:00	1.06431	1.06563	1.06360	1.06500	6919	0	0
2024.04.17	20:00:00	1.06500	1.06688	1.06481	1.06683	5511	0	0
2024.04.17	21:00:00	1.06683	1.06797	1.06670	1.06705	5162	0	0
2024.04.17	22:00:00	1.06705	1.06720	1.06643	1.06712	4362	0	0
2024.04.17	23:00:00	1.06712	1.06737	1.06695	1.06726	1244	0	0
2024.04.18	00:00:00	1.06723	1.06723	1.06675	1.06707	915	0	1
2024.04.18	01:00:00	1.06707	1.06752	1.06707	1.06727	871	0	0
2024.04.18	02:00:00	1.06727	1.06738	1.06680	1.06689	1188	0	0
2024.04.18	03:00:00	1.06689	1.06705	1.06643	1.06699	2115	0	0
2024.04.18	04:00:00	1.06699	1.06741	1.06644	1.06703	3448	0	0
2024.04.18	05:00:00	1.06703	1.06791	1.06689	1.06780	3375	0	0
2024.04.18	06:00:00	1.06780	1.06804	1.06754	1.06800	1976	0	0
2024.04.18	07:00:00	1.06800	1.06802	1.06757	1.06784	1491	0	0
2024.04.18	08:00:00	1.06784	1.06841	1.06750	1.06809	2447	0	0
2024.04.18	09:00:00	1.06809	1.06901	1.06791	1.06854	3888	0	0
2024.04.18	10:00:00	1.06854	1.06881	1.06784	1.06811	4432	0	0
2024.04.18	11:00:00	1.06812	1.06841	1.06749	1.06785	4013	0	0
2024.04.18	12:00:00	1.06786	1.06813	1.06701	1.06704	3024	0	0
2024.04.18	13:00:00	1.06704	1.06772	1.06700	1.06759	3078	0	0
2024.04.18	14:00:00	1.06758	1.06792	1.06701	1.06772	3265	0	0
2024.04.18	15:00:00	1.06772	1.06798	1.06600	1.06628	6743	0	0
2024.04.18	16:00:00	1.06628	1.06685	1.06465	1.06508	7765	0	0
2024.04.18	17:00:00	1.06508	1.06634	1.06498	1.06539	6969	0	0
2024.04.18	18:00:00	1.06539	1.06649	1.06539	1.06600	4388	0	0
2024.04.18	19:00:00	1.06599	1.06618	1.06517	1.06533	3915	0	0
2024.04.18	20:00:00	1.06533	1.06548	1.06431	1.06484	4100	0	0
2024.04.18	21:00:00	1.06484	1.06494	1.06421	1.06451	3565	0	0
2024.04.18	22:00:00	1.06452	1.06484	1.06426	1.06436	3039	0	0
2024.04.18	23:00:00	1.06436	1.06457	1.06411	1.06435	1049	0	0
2024.04.19	00:00:00	1.06431	1.06442	1.06386	1.06417	454	0	3
2024.04.19	01:00:00	1.06424	1.06442	1.06405	1.06405	452	0	0
