<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.15	09:00:00	4622.0	4666.6	4620.8	4651.8	20796	0	28
2025.08.15	10:00:00	4652.0	4658.2	4628.8	4644.3	20209	0	28
2025.08.15	11:00:00	4643.5	4669.4	4634.5	4642.9	20383	0	28
2025.08.15	12:00:00	4642.8	4656.0	4614.8	4626.1	21222	0	28
2025.08.15	13:00:00	4626.5	4652.9	4625.7	4639.1	19874	0	28
2025.08.15	14:00:00	4639.8	4651.2	4626.2	4637.5	18954	0	28
2025.08.15	15:00:00	4636.8	4670.9	4593.5	4630.6	17389	0	28
2025.08.15	16:00:00	4630.5	4634.1	4534.1	4541.5	17029	0	28
2025.08.15	17:00:00	4535.5	4579.6	4474.7	4493.1	21822	0	28
2025.08.15	18:00:00	4493.1	4500.2	4393.1	4430.1	19433	0	28
2025.08.15	19:00:00	4430.2	4434.3	4371.6	4416.2	18244	0	28
2025.08.15	20:00:00	4415.9	4458.9	4373.6	4440.3	15566	0	28
2025.08.15	21:00:00	4440.3	4454.4	4381.5	4397.4	14954	0	28
2025.08.15	22:00:00	4397.5	4427.5	4376.1	4383.8	14121	0	28
2025.08.15	23:00:00	4383.8	4434.2	4366.7	4426.3	11910	0	28
2025.08.16	01:00:00	4430.2	4483.4	4412.5	4479.6	17368	0	28
2025.08.16	02:00:00	4478.6	4495.7	4410.3	4443.9	19514	0	28
2025.08.16	03:00:00	4443.5	4489.2	4434.5	4480.4	18894	0	28
2025.08.16	04:00:00	4479.9	4495.4	4455.5	4492.8	18045	0	28
2025.08.16	05:00:00	4492.8	4493.4	4437.3	4450.1	17745	0	28
2025.08.16	06:00:00	4450.7	4463.3	4426.8	4436.7	16219	0	28
2025.08.16	07:00:00	4436.2	4460.9	4433.6	4458.1	8878	0	28
2025.08.16	08:00:00	4458.2	4458.8	4419.9	4425.7	4007	0	28
2025.08.16	09:00:00	4425.7	4438.2	4416.8	4423.6	5160	0	28
2025.08.16	10:00:00	4423.2	4469.2	4423.2	4455.4	9222	0	28
2025.08.16	11:00:00	4455.4	4463.8	4441.9	4446.0	7019	0	28
2025.08.16	12:00:00	4446.2	4463.1	4391.4	4400.8	7785	0	28
2025.08.16	13:00:00	4400.8	4418.1	4374.3	4406.5	11553	0	28
2025.08.16	14:00:00	4406.6	4427.7	4387.4	4390.2	9608	0	28
2025.08.16	15:00:00	4390.6	4414.3	4377.3	4412.6	11643	0	28
2025.08.16	16:00:00	4412.4	4430.3	4385.6	4396.0	11843	0	28
2025.08.16	17:00:00	4396.0	4421.2	4389.7	4415.1	10360	0	28
2025.08.16	18:00:00	4415.1	4421.5	4388.3	4402.4	10290	0	28
2025.08.16	19:00:00	4401.8	4418.8	4398.1	4410.7	9253	0	28
2025.08.16	20:00:00	4410.7	4412.2	4393.2	4408.2	7814	0	28
2025.08.16	21:00:00	4408.0	4425.1	4402.1	4411.7	10026	0	28
2025.08.16	22:00:00	4411.9	4442.8	4409.7	4420.8	11858	0	28
2025.08.16	23:00:00	4420.7	4440.4	4411.1	4433.8	9842	0	28
2025.08.17	00:00:00	4432.0	4432.0	4408.4	4410.8	4995	0	28
2025.08.17	01:00:00	4410.2	4437.7	4404.9	4429.6	18158	0	28
2025.08.17	02:00:00	4428.6	4434.6	4412.3	4425.3	17455	0	28
2025.08.17	03:00:00	4425.4	4430.7	4411.9	4414.9	18519	0	28
2025.08.17	04:00:00	4414.4	4425.7	4397.1	4408.5	15348	0	28
2025.08.17	05:00:00	4408.5	4437.9	4400.8	4436.9	15931	0	28
2025.08.17	06:00:00	4436.9	4462.1	4429.9	4454.6	18396	0	28
2025.08.17	07:00:00	4455.3	4492.6	4453.7	4485.3	20243	0	28
2025.08.17	08:00:00	4485.3	4494.7	4469.1	4472.2	19514	0	28
2025.08.17	09:00:00	4472.7	4487.5	4457.1	4459.7	17529	0	28
2025.08.17	10:00:00	4459.6	4475.8	4445.9	4469.1	17089	0	28
2025.08.17	13:00:00	4543.5	4576.9	4529.8	4569.8	18229	0	28
